timestamp,longitude,latitude,speed
1512825129,3114.50812,12117.64593,0.022
1512825130,3114.50817,12117.64592,0.054
1512825131,3114.50822,12117.64589,0.037
1512825131,3114.50827,12117.64587,0.007
1512825132,3114.50833,12117.64587,0.006
1512825133,3114.50837,12117.64589,0.019
1512825134,3114.50840,12117.64592,0.026
1512825135,3114.50840,12117.64594,0.013
1512825136,3114.50841,12117.64598,0.011
1512825137,3114.50842,12117.64601,0.006
1512825138,3114.50842,12117.64605,0.031
1512825139,3114.50842,12117.64608,0.009
1512825140,3114.50842,12117.64611,0.015
1512825141,3114.50842,12117.64614,0.030
1512825142,3114.50842,12117.64617,0.022
1512825143,3114.50842,12117.64619,0.007
1512825144,3114.50841,12117.64621,0.015
1512825145,3114.50841,12117.64621,0.013
1512825146,3114.50842,12117.64622,0.004
1512825147,3114.50844,12117.64623,0.015
1512825148,3114.50846,12117.64625,0.011
1512825149,3114.50847,12117.64626,0.006
1512825150,3114.50847,12117.64627,0.013
1512825151,3114.50847,12117.64626,0.020
1512825152,3114.50845,12117.64625,0.007
1512825153,3114.50845,12117.64625,0.015
1512825154,3114.50845,12117.64625,0.015
1512825155,3114.50844,12117.64625,0.020
1512825156,3114.50844,12117.64624,0.019
1512825157,3114.50844,12117.64624,0.017
1512825158,3114.50844,12117.64624,0.011
1512825159,3114.50844,12117.64624,0.015
1512825160,3114.50845,12117.64623,0.020
1512825161,3114.50845,12117.64622,0.015
1512825162,3114.50846,12117.64621,0.028
1512825163,3114.50847,12117.64619,0.017
1512825164,3114.50848,12117.64616,0.007
1512825165,3114.50849,12117.64613,0.015
1512825166,3114.50850,12117.64609,0.011
1512825167,3114.50852,12117.64604,0.017
1512825168,3114.50853,12117.64600,0.011
1512825169,3114.50855,12117.64596,0.013
1512825170,3114.50855,12117.64593,0.020
1512825171,3114.50854,12117.64589,0.019
1512825172,3114.50853,12117.64587,0.011
1512825173,3114.50853,12117.64585,0.017
1512825174,3114.50852,12117.64584,0.015
1512825175,3114.50850,12117.64583,0.009
1512825176,3114.50849,12117.64582,0.031
1512825177,3114.50847,12117.64581,0.009
1512825178,3114.50846,12117.64581,0.009
1512825179,3114.50845,12117.64580,0.004
1512825180,3114.50845,12117.64580,0.019
