timestamp,longitude,latitude,speed
1512911556,3114.53909,12117.69853,0.054
1512911557,3114.53914,12117.69852,0.024
1512911558,3114.53917,12117.69855,0.020
1512911559,3114.53919,12117.69858,0.007
1512911559,3114.53913,12117.69857,0.031
1512911560,3114.53907,12117.69858,0.007
1512911561,3114.53899,12117.69859,0.015
1512911562,3114.53892,12117.69860,0.009
1512911563,3114.53887,12117.69859,0.006
1512911564,3114.53882,12117.69858,0.007
1512911565,3114.53877,12117.69858,0.020
1512911566,3114.53871,12117.69858,0.017
1512911567,3114.53864,12117.69857,0.031
1512911568,3114.53858,12117.69858,0.015
1512911569,3114.53853,12117.69859,0.019
1512911570,3114.53849,12117.69857,0.019
1512911571,3114.53845,12117.69856,0.020
1512911572,3114.53841,12117.69854,0.013
1512911573,3114.53837,12117.69851,0.015
1512911574,3114.53834,12117.69848,0.009
1512911575,3114.53831,12117.69846,0.019
1512911576,3114.53827,12117.69846,0.019
1512911577,3114.53825,12117.69844,0.007
1512911578,3114.53823,12117.69843,0.009
1512911579,3114.53821,12117.69842,0.015
1512911580,3114.53819,12117.69840,0.030
1512911581,3114.53819,12117.69839,0.009
1512911582,3114.53817,12117.69839,0.006
1512911583,3114.53815,12117.69838,0.007
1512911584,3114.53813,12117.69839,0.026
1512911585,3114.53810,12117.69840,0.007
1512911586,3114.53808,12117.69842,0.007
1512911587,3114.53806,12117.69844,0.020
1512911588,3114.53805,12117.69845,0.009
1512911589,3114.53803,12117.69845,0.009
1512911590,3114.53800,12117.69845,0.019
1512911591,3114.53797,12117.69847,0.017
1512911592,3114.53793,12117.69849,0.002
1512911593,3114.53791,12117.69850,0.013
1512911594,3114.53789,12117.69852,0.030
1512911595,3114.53788,12117.69853,0.026
1512911596,3114.53786,12117.69854,0.043
1512911597,3114.53783,12117.69855,0.033
1512911598,3114.53781,12117.69857,0.037
1512911599,3114.53779,12117.69858,0.011
1512911600,3114.53778,12117.69860,0.017
1512911601,3114.53777,12117.69863,0.033
1512911602,3114.53776,12117.69866,0.009
1512911603,3114.53776,12117.69868,0.024
1512911604,3114.53776,12117.69870,0.009
1512911605,3114.53777,12117.69872,0.024
1512911606,3114.53778,12117.69875,0.013
1512911607,3114.53778,12117.69877,0.004
1512911608,3114.53779,12117.69879,0.007
1512911609,3114.53781,12117.69880,0.024
1512911610,3114.53783,12117.69882,0.020
1512911611,3114.53786,12117.69883,0.006
1512911612,3114.53789,12117.69884,0.009
1512911613,3114.53792,12117.69885,0.026
1512911614,3114.53796,12117.69885,0.009
1512911615,3114.53800,12117.69885,0.031
1512911616,3114.53804,12117.69884,0.020
1512911617,3114.53808,12117.69883,0.011
1512911618,3114.53813,12117.69881,0.020
1512911619,3114.53818,12117.69880,0.011
1512911620,3114.53822,12117.69878,0.017
1512911621,3114.53826,12117.69877,0.013
1512911622,3114.53829,12117.69875,0.020
1512911623,3114.53832,12117.69874,0.028
1512911624,3114.53833,12117.69873,0.013
1512911625,3114.53833,12117.69873,0.043
1512911626,3114.53832,12117.69873,0.028
1512911627,3114.53830,12117.69873,0.026
1512911628,3114.53830,12117.69873,0.013
1512911629,3114.53828,12117.69873,0.015
1512911630,3114.53826,12117.69873,0.022
1512911631,3114.53824,12117.69873,0.044
1512911632,3114.53822,12117.69874,0.017
1512911633,3114.53818,12117.69875,0.015
1512911634,3114.53816,12117.69876,0.006
1512911635,3114.53813,12117.69876,0.041
1512911636,3114.53811,12117.69876,0.024
1512911637,3114.53809,12117.69878,0.011
1512911638,3114.53806,12117.69880,0.015
1512911639,3114.53806,12117.69880,0.033
1512911640,3114.53805,12117.69879,0.026
1512911641,3114.53804,12117.69879,0.020
1512911642,3114.53804,12117.69880,0.006
1512911643,3114.53803,12117.69880,0.026
1512911644,3114.53802,12117.69881,0.024
1512911645,3114.53800,12117.69882,0.043
1512911646,3114.53798,12117.69883,0.019
1512911647,3114.53796,12117.69885,0.020
1512911648,3114.53795,12117.69887,0.004
1512911649,3114.53794,12117.69889,0.009
1512911650,3114.53794,12117.69890,0.007
1512911651,3114.53793,12117.69891,0.024
1512911652,3114.53791,12117.69891,0.015
1512911653,3114.53790,12117.69892,0.024
1512911654,3114.53788,12117.69896,0.020
1512911655,3114.53787,12117.69899,0.020
1512911656,3114.53785,12117.69902,0.030
1512911657,3114.53784,12117.69906,0.017
1512911658,3114.53783,12117.69908,0.015
1512911659,3114.53783,12117.69911,0.013
1512911660,3114.53782,12117.69914,0.024
1512911661,3114.53782,12117.69916,0.011
1512911662,3114.53782,12117.69918,0.020
1512911663,3114.53782,12117.69918,0.011
1512911664,3114.53782,12117.69919,0.006
1512911665,3114.53782,12117.69920,0.019
1512911666,3114.53783,12117.69921,0.024
1512911667,3114.53784,12117.69921,0.013
1512911668,3114.53785,12117.69922,0.017
1512911669,3114.53786,12117.69923,0.015
1512911670,3114.53788,12117.69923,0.039
1512911671,3114.53790,12117.69923,0.017
1512911672,3114.53792,12117.69924,0.011
1512911673,3114.53793,12117.69926,0.037
1512911674,3114.53795,12117.69928,0.022
1512911675,3114.53797,12117.69930,0.022
1512911676,3114.53799,12117.69931,0.100
1512911677,3114.53801,12117.69934,0.004
1512911678,3114.53803,12117.69937,0.009
1512911679,3114.53804,12117.69940,0.017
1512911680,3114.53806,12117.69943,0.015
1512911681,3114.53807,12117.69947,0.017
1512911682,3114.53809,12117.69949,0.019
1512911683,3114.53810,12117.69951,0.006
1512911684,3114.53812,12117.69953,0.017
1512911685,3114.53813,12117.69953,0.024
1512911686,3114.53815,12117.69953,0.031
1512911687,3114.53817,12117.69952,0.030
1512911688,3114.53819,12117.69952,0.019
1512911689,3114.53821,12117.69951,0.019
1512911690,3114.53823,12117.69950,0.026
1512911691,3114.53825,12117.69948,0.007
1512911692,3114.53827,12117.69948,0.020
1512911693,3114.53829,12117.69946,0.013
1512911694,3114.53829,12117.69945,0.009
1512911695,3114.53830,12117.69945,0.024
1512911696,3114.53831,12117.69945,0.011
1512911697,3114.53832,12117.69945,0.011
1512911698,3114.53832,12117.69944,0.015
1512911699,3114.53831,12117.69944,0.030
1512911700,3114.53831,12117.69943,0.006
1512911701,3114.53830,12117.69944,0.015
1512911702,3114.53829,12117.69944,0.043
1512911703,3114.53828,12117.69943,0.024
1512911704,3114.53827,12117.69942,0.013
1512911705,3114.53826,12117.69942,0.033
1512911706,3114.53825,12117.69942,0.050
1512911707,3114.53825,12117.69942,0.011
1512911708,3114.53825,12117.69942,0.013
1512911709,3114.53826,12117.69941,0.013
1512911710,3114.53826,12117.69940,0.006
1512911711,3114.53827,12117.69938,0.007
1512911712,3114.53827,12117.69937,0.007
1512911713,3114.53828,12117.69936,0.017
1512911714,3114.53828,12117.69936,0.004
1512911715,3114.53829,12117.69935,0.024
1512911716,3114.53830,12117.69933,0.033
1512911717,3114.53831,12117.69931,0.030
1512911718,3114.53833,12117.69928,0.017
1512911719,3114.53835,12117.69925,0.013
1512911720,3114.53838,12117.69922,0.015
1512911721,3114.53841,12117.69918,0.019
1512911722,3114.53844,12117.69915,0.013
1512911723,3114.53847,12117.69911,0.004
1512911724,3114.53850,12117.69907,0.015
1512911725,3114.53852,12117.69902,0.041
1512911726,3114.53854,12117.69898,0.044
1512911727,3114.53856,12117.69893,0.026
1512911728,3114.53858,12117.69889,0.024
1512911729,3114.53859,12117.69886,0.013
1512911730,3114.53860,12117.69882,0.009
1512911731,3114.53860,12117.69878,0.030
1512911732,3114.53859,12117.69876,0.020
1512911733,3114.53857,12117.69874,0.002
1512911734,3114.53855,12117.69872,0.007
1512911735,3114.53853,12117.69869,0.011
1512911736,3114.53851,12117.69867,0.024
1512911737,3114.53848,12117.69866,0.017
1512911738,3114.53846,12117.69864,0.013
1512911739,3114.53844,12117.69863,0.009
1512911740,3114.53842,12117.69862,0.015
