timestamp,longitude,latitude,speed
1512652392,3114.53193,12117.68648,0.007
1512652393,3114.53210,12117.68643,0.015
1512652394,3114.53222,12117.68640,0.007
1512652395,3114.53231,12117.68640,0.015
1512652396,3114.53235,12117.68641,0.039
1512652397,3114.53241,12117.68642,0.022
1512652398,3114.53246,12117.68644,0.017
1512652399,3114.53251,12117.68645,0.013
1512652400,3114.53257,12117.68644,0.015
1512652401,3114.53259,12117.68644,0.007
1512652402,3114.53260,12117.68644,0.009
1512652403,3114.53260,12117.68644,0.013
1512652404,3114.53261,12117.68642,0.026
1512652405,3114.53261,12117.68641,0.011
1512652406,3114.53262,12117.68640,0.015
1512652407,3114.53262,12117.68639,0.013
1512652408,3114.53261,12117.68640,0.028
1512652409,3114.53261,12117.68640,0.009
1512652410,3114.53262,12117.68639,0.009
1512652411,3114.53263,12117.68638,0.011
1512652412,3114.53262,12117.68637,0.022
1512652413,3114.53262,12117.68636,0.015
1512652414,3114.53262,12117.68634,0.019
1512652415,3114.53262,12117.68633,0.020
1512652416,3114.53264,12117.68631,0.035
1512652417,3114.53266,12117.68630,0.013
1512652418,3114.53267,12117.68628,0.011
1512652419,3114.53268,12117.68628,0.028
1512652420,3114.53270,12117.68628,0.011
1512652421,3114.53272,12117.68627,0.015
1512652422,3114.53277,12117.68626,0.017
1512652423,3114.53283,12117.68623,0.031
1512652424,3114.53288,12117.68621,0.035
1512652425,3114.53297,12117.68618,0.020
1512652426,3114.53301,12117.68615,0.028
1512652427,3114.53305,12117.68612,0.011
1512652428,3114.53309,12117.68609,0.030
1512652429,3114.53311,12117.68607,0.015
1512652430,3114.53311,12117.68605,0.017
1512652431,3114.53310,12117.68604,0.011
1512652432,3114.53310,12117.68603,0.009
1512652433,3114.53309,12117.68602,0.011
1512652434,3114.53312,12117.68600,0.024
1512652435,3114.53313,12117.68597,0.028
1512652436,3114.53317,12117.68594,0.011
1512652437,3114.53322,12117.68588,0.037
1512652438,3114.53331,12117.68580,0.022
1512652439,3114.53334,12117.68574,0.017
1512652440,3114.53337,12117.68568,0.009
1512652441,3114.53338,12117.68562,0.022
1512652442,3114.53340,12117.68556,0.026
1512652443,3114.53342,12117.68550,0.035
1512652444,3114.53343,12117.68545,0.037
1512652445,3114.53344,12117.68540,0.017
1512652446,3114.53344,12117.68537,0.015
1512652447,3114.53344,12117.68534,0.015
1512652448,3114.53346,12117.68531,0.011
1512652449,3114.53346,12117.68529,0.009
1512652450,3114.53348,12117.68528,0.024
1512652451,3114.53350,12117.68528,0.007
1512652452,3114.53351,12117.68526,0.033
1512652453,3114.53352,12117.68525,0.013
1512652454,3114.53353,12117.68524,0.024
1512652455,3114.53354,12117.68522,0.020
1512652456,3114.53356,12117.68520,0.007
1512652457,3114.53360,12117.68518,0.009
1512652458,3114.53366,12117.68515,0.011
1512652459,3114.53371,12117.68513,0.022
1512652460,3114.53374,12117.68511,0.017
1512652461,3114.53375,12117.68510,0.013
1512652462,3114.53375,12117.68509,0.017
1512652463,3114.53375,12117.68509,0.013
1512652464,3114.53374,12117.68509,0.009
1512652465,3114.53372,12117.68510,0.022
1512652466,3114.53371,12117.68510,0.017
1512652467,3114.53370,12117.68510,0.015
1512652468,3114.53370,12117.68510,0.017
1512652469,3114.53370,12117.68510,0.017
1512652470,3114.53370,12117.68511,0.002
1512652471,3114.53370,12117.68511,0.011
1512652472,3114.53371,12117.68512,0.017
1512652473,3114.53372,12117.68512,0.015
1512652474,3114.53373,12117.68513,0.024
1512652475,3114.53373,12117.68513,0.030
1512652476,3114.53372,12117.68514,0.026
1512652477,3114.53372,12117.68514,0.022
1512652478,3114.53375,12117.68514,0.007
1512652479,3114.53381,12117.68513,0.019
1512652480,3114.53383,12117.68514,0.015
1512652481,3114.53386,12117.68514,0.015
1512652482,3114.53388,12117.68514,0.002
1512652483,3114.53389,12117.68514,0.017
1512652484,3114.53390,12117.68513,0.037
1512652485,3114.53392,12117.68512,0.026
1512652486,3114.53392,12117.68512,0.011
1512652487,3114.53392,12117.68513,0.013
1512652488,3114.53392,12117.68514,0.015
1512652489,3114.53392,12117.68515,0.011
1512652490,3114.53391,12117.68518,0.022
1512652491,3114.53392,12117.68519,0.011
1512652492,3114.53391,12117.68522,0.017
1512652493,3114.53391,12117.68524,0.015
1512652494,3114.53390,12117.68526,0.024
1512652495,3114.53388,12117.68527,0.019
1512652496,3114.53386,12117.68530,0.022
1512652497,3114.53383,12117.68531,0.020
1512652498,3114.53381,12117.68532,0.004
1512652499,3114.53380,12117.68532,0.004
1512652500,3114.53378,12117.68533,0.013
1512652501,3114.53376,12117.68533,0.030
1512652502,3114.53375,12117.68533,0.004
1512652503,3114.53374,12117.68533,0.009
1512652504,3114.53371,12117.68533,0.024
1512652505,3114.53369,12117.68534,0.026
1512652506,3114.53366,12117.68534,0.017
1512652507,3114.53363,12117.68534,0.035
1512652508,3114.53360,12117.68534,0.022
1512652509,3114.53357,12117.68534,0.022
1512652510,3114.53354,12117.68535,0.019
1512652511,3114.53351,12117.68535,0.031
1512652512,3114.53348,12117.68535,0.011
1512652513,3114.53344,12117.68535,0.015
1512652514,3114.53342,12117.68535,0.019
1512652515,3114.53340,12117.68536,0.015
1512652516,3114.53338,12117.68536,0.013
1512652517,3114.53336,12117.68536,0.007
1512652518,3114.53333,12117.68536,0.015
1512652519,3114.53332,12117.68536,0.013
1512652520,3114.53331,12117.68536,0.061
1512652521,3114.53330,12117.68534,0.043
1512652522,3114.53329,12117.68533,0.004
1512652523,3114.53328,12117.68532,0.015
1512652524,3114.53327,12117.68530,0.009
1512652525,3114.53326,12117.68528,0.041
1512652526,3114.53325,12117.68526,0.022
1512652527,3114.53324,12117.68524,0.022
1512652528,3114.53322,12117.68522,0.013
1512652529,3114.53320,12117.68520,0.019
1512652530,3114.53319,12117.68518,0.017
1512652531,3114.53317,12117.68515,0.022
1512652532,3114.53315,12117.68513,0.017
1512652533,3114.53313,12117.68511,0.009
1512652534,3114.53311,12117.68508,0.052
1512652535,3114.53309,12117.68505,0.028
1512652536,3114.53307,12117.68501,0.017
1512652537,3114.53306,12117.68497,0.028
1512652538,3114.53305,12117.68493,0.013
1512652539,3114.53307,12117.68489,0.039
1512652540,3114.53310,12117.68485,0.033
1512652541,3114.53311,12117.68481,0.017
1512652542,3114.53314,12117.68478,0.015
1512652543,3114.53317,12117.68474,0.035
1512652544,3114.53321,12117.68471,0.026
1512652545,3114.53325,12117.68467,0.022
1512652546,3114.53329,12117.68463,0.019
1512652547,3114.53333,12117.68459,0.024
1512652548,3114.53337,12117.68456,0.019
1512652549,3114.53339,12117.68454,0.026
1512652550,3114.53342,12117.68452,0.015
1512652551,3114.53341,12117.68450,0.011
1512652552,3114.53339,12117.68449,0.015
1512652553,3114.53338,12117.68447,0.017
1512652554,3114.53336,12117.68446,0.020
1512652555,3114.53332,12117.68446,0.028
1512652556,3114.53330,12117.68446,0.006
1512652557,3114.53328,12117.68447,0.002
1512652558,3114.53327,12117.68448,0.002
1512652559,3114.53326,12117.68449,0.026
