timestamp,longitude,latitude,speed
1512738797,3114.54234,12117.69170,0.006
1512738798,3114.54233,12117.69182,0.015
1512738799,3114.54110,12117.69263,0.044
1512738800,3114.54055,12117.69323,0.011
1512738801,3114.54023,12117.69360,0.011
1512738802,3114.53995,12117.69384,0.022
1512738803,3114.53978,12117.69402,0.007
1512738804,3114.53960,12117.69418,0.006
1512738805,3114.53945,12117.69433,0.020
1512738806,3114.53933,12117.69445,0.017
1512738807,3114.53924,12117.69456,0.031
1512738808,3114.53915,12117.69464,0.015
1512738809,3114.53911,12117.69470,0.022
1512738810,3114.53903,12117.69475,0.024
1512738811,3114.53897,12117.69477,0.024
1512738812,3114.53889,12117.69480,0.022
1512738813,3114.53880,12117.69483,0.009
1512738814,3114.53872,12117.69487,0.019
1512738815,3114.53866,12117.69488,0.004
1512738816,3114.53862,12117.69488,0.009
1512738817,3114.53858,12117.69489,0.024
1512738818,3114.53856,12117.69490,0.017
1512738819,3114.53855,12117.69491,0.007
1512738820,3114.53854,12117.69493,0.009
1512738821,3114.53853,12117.69494,0.013
1512738822,3114.53852,12117.69493,0.011
1512738823,3114.53851,12117.69493,0.009
1512738824,3114.53851,12117.69494,0.019
1512738825,3114.53850,12117.69495,0.026
1512738826,3114.53848,12117.69496,0.013
1512738827,3114.53849,12117.69496,0.019
1512738828,3114.53852,12117.69494,0.020
1512738829,3114.53856,12117.69492,0.020
1512738830,3114.53860,12117.69490,0.022
1512738831,3114.53863,12117.69488,0.015
1512738832,3114.53866,12117.69487,0.031
1512738833,3114.53868,12117.69485,0.019
1512738834,3114.53870,12117.69483,0.006
1512738835,3114.53872,12117.69481,0.017
1512738836,3114.53874,12117.69479,0.004
1512738837,3114.53875,12117.69477,0.017
1512738838,3114.53876,12117.69474,0.007
1512738839,3114.53878,12117.69472,0.009
1512738840,3114.53878,12117.69469,0.039
1512738841,3114.53878,12117.69466,0.019
1512738842,3114.53879,12117.69464,0.002
