timestamp,longitude,latitude,speed
1513257305,3114.53588,12117.69269,0.006
1513257306,3114.53590,12117.69268,0.024
1513257307,3114.53592,12117.69268,0.026
1513257308,3114.53593,12117.69267,0.017
1513257309,3114.53593,12117.69268,0.026
1513257310,3114.53593,12117.69267,0.020
1513257311,3114.53593,12117.69266,0.020
1513257312,3114.53592,12117.69266,0.022
1513257313,3114.53594,12117.69264,0.013
1513257314,3114.53595,12117.69262,0.013
1513257315,3114.53596,12117.69260,0.013
1513257316,3114.53597,12117.69258,0.030
1513257317,3114.53597,12117.69256,0.044
1513257318,3114.53599,12117.69254,0.022
1513257319,3114.53600,12117.69252,0.019
1513257320,3114.53601,12117.69249,0.024
1513257321,3114.53602,12117.69247,0.011
1513257322,3114.53602,12117.69245,0.022
1513257323,3114.53603,12117.69243,0.020
1513257324,3114.53603,12117.69241,0.020
1513257325,3114.53603,12117.69240,0.004
1513257326,3114.53600,12117.69239,0.031
1513257327,3114.53599,12117.69239,0.033
1513257328,3114.53597,12117.69237,0.048
1513257329,3114.53596,12117.69235,0.022
1513257330,3114.53595,12117.69232,0.031
1513257331,3114.53596,12117.69228,0.019
1513257332,3114.53596,12117.69225,0.011
1513257333,3114.53597,12117.69222,0.030
1513257334,3114.53598,12117.69218,0.080
1513257335,3114.53598,12117.69215,0.028
1513257336,3114.53598,12117.69212,0.028
1513257337,3114.53598,12117.69208,0.078
1513257338,3114.53597,12117.69205,0.052
1513257339,3114.53597,12117.69203,0.031
1513257340,3114.53596,12117.69201,0.065
1513257341,3114.53595,12117.69200,0.024
1513257342,3114.53594,12117.69200,0.019
1513257343,3114.53594,12117.69199,0.024
1513257344,3114.53593,12117.69198,0.013
1513257345,3114.53592,12117.69197,0.022
1513257346,3114.53591,12117.69195,0.039
1513257347,3114.53590,12117.69194,0.039
1513257348,3114.53590,12117.69192,0.056
1513257349,3114.53590,12117.69190,0.022
1513257350,3114.53590,12117.69189,0.015
1513257351,3114.53590,12117.69187,0.035
1513257352,3114.53590,12117.69185,0.035
1513257353,3114.53590,12117.69183,0.024
1513257354,3114.53591,12117.69182,0.017
1513257355,3114.53591,12117.69182,0.002
1513257356,3114.53593,12117.69179,0.009
1513257357,3114.53595,12117.69179,0.026
1513257358,3114.53597,12117.69177,0.041
1513257359,3114.53600,12117.69176,0.017
1513257360,3114.53602,12117.69175,0.013
1513257361,3114.53604,12117.69174,0.019
1513257362,3114.53604,12117.69173,0.019
1513257363,3114.53604,12117.69173,0.019
1513257364,3114.53605,12117.69173,0.019
1513257365,3114.53605,12117.69173,0.019
1513257366,3114.53605,12117.69173,0.037
1513257367,3114.53604,12117.69174,0.043
1513257368,3114.53604,12117.69175,0.046
1513257369,3114.53604,12117.69175,0.019
1513257370,3114.53604,12117.69176,0.030
1513257371,3114.53604,12117.69176,0.024
1513257372,3114.53605,12117.69175,0.011
1513257373,3114.53605,12117.69174,0.020
1513257374,3114.53605,12117.69172,0.019
1513257375,3114.53606,12117.69171,0.017
1513257376,3114.53606,12117.69169,0.028
1513257377,3114.53605,12117.69168,0.022
1513257378,3114.53605,12117.69167,0.044
1513257379,3114.53605,12117.69166,0.026
1513257380,3114.53605,12117.69165,0.022
1513257381,3114.53605,12117.69164,0.030
1513257382,3114.53605,12117.69163,0.026
1513257383,3114.53606,12117.69161,0.024
1513257384,3114.53607,12117.69160,0.020
1513257385,3114.53608,12117.69158,0.011
1513257386,3114.53609,12117.69157,0.024
1513257387,3114.53610,12117.69156,0.048
1513257388,3114.53612,12117.69155,0.031
1513257389,3114.53613,12117.69155,0.020
1513257390,3114.53613,12117.69155,0.017
1513257391,3114.53613,12117.69155,0.011
1513257392,3114.53615,12117.69155,0.006
1513257393,3114.53616,12117.69154,0.011
1513257394,3114.53618,12117.69154,0.013
1513257395,3114.53620,12117.69154,0.020
1513257396,3114.53622,12117.69154,0.009
1513257397,3114.53624,12117.69154,0.024
1513257398,3114.53626,12117.69154,0.039
1513257399,3114.53628,12117.69154,0.026
1513257400,3114.53630,12117.69154,0.039
1513257401,3114.53631,12117.69155,0.015
1513257402,3114.53633,12117.69157,0.009
1513257403,3114.53635,12117.69158,0.011
1513257404,3114.53636,12117.69159,0.015
1513257405,3114.53638,12117.69161,0.013
1513257406,3114.53639,12117.69162,0.019
1513257407,3114.53640,12117.69164,0.022
1513257408,3114.53641,12117.69165,0.024
1513257409,3114.53641,12117.69166,0.015
1513257410,3114.53640,12117.69168,0.007
1513257411,3114.53638,12117.69172,0.031
1513257412,3114.53636,12117.69174,0.007
1513257413,3114.53635,12117.69177,0.009
1513257414,3114.53635,12117.69179,0.035
1513257415,3114.53636,12117.69180,0.028
1513257416,3114.53636,12117.69181,0.019
1513257417,3114.53635,12117.69182,0.037
1513257418,3114.53635,12117.69183,0.020
1513257419,3114.53634,12117.69183,0.026
1513257420,3114.53633,12117.69184,0.013
1513257421,3114.53632,12117.69185,0.011
1513257422,3114.53632,12117.69186,0.004
1513257423,3114.53631,12117.69187,0.015
1513257424,3114.53631,12117.69188,0.007
1513257425,3114.53631,12117.69189,0.031
1513257426,3114.53631,12117.69189,0.026
1513257427,3114.53630,12117.69190,0.013
1513257428,3114.53629,12117.69191,0.019
1513257429,3114.53630,12117.69191,0.017
1513257430,3114.53630,12117.69191,0.015
1513257431,3114.53631,12117.69191,0.017
1513257432,3114.53631,12117.69192,0.019
1513257433,3114.53631,12117.69193,0.004
1513257434,3114.53631,12117.69195,0.009
1513257435,3114.53632,12117.69196,0.017
