timestamp,longitude,latitude,speed
1512989671,3947.62324,11616.73253,0.130
1512989672,3947.62311,11616.73264,0.074
1512989673,3947.62324,11616.73273,0.057
1512989674,3947.62326,11616.73275,0.015
1512989675,3947.62341,11616.73280,0.030
1512989676,3947.62348,11616.73282,0.039
1512989677,3947.62354,11616.73284,0.039
1512989678,3947.62356,11616.73284,0.022
1512989679,3947.62357,11616.73283,0.022
1512989680,3947.62363,11616.73284,0.046
1512989681,3947.62369,11616.73284,0.056
1512989682,3947.62375,11616.73285,0.044
1512989683,3947.62380,11616.73286,0.050
1512989684,3947.62384,11616.73287,0.054
1512989685,3947.62389,11616.73290,0.039
1512989686,3947.62392,11616.73292,0.056
1512989687,3947.62394,11616.73294,0.046
1512989688,3947.62396,11616.73297,0.048
1512989689,3947.62396,11616.73297,0.048
1512989690,3947.62396,11616.73299,0.050
1512989691,3947.62398,11616.73301,0.052
1512989692,3947.62400,11616.73304,0.067
1512989693,3947.62404,11616.73309,0.046
1512989694,3947.62407,11616.73315,0.035
1512989695,3947.62410,11616.73319,0.050
1512989696,3947.62413,11616.73322,0.056
1512989697,3947.62415,11616.73327,0.043
1512989698,3947.62417,11616.73330,0.059
1512989699,3947.62418,11616.73331,0.057
1512989700,3947.62417,11616.73332,0.061
1512989701,3947.62416,11616.73332,0.037
1512989702,3947.62415,11616.73331,0.041
1512989703,3947.62414,11616.73332,0.048
1512989704,3947.62413,11616.73332,0.044
1512989705,3947.62413,11616.73333,0.052
1512989706,3947.62414,11616.73333,0.033
1512989707,3947.62414,11616.73334,0.041
1512989708,3947.62414,11616.73335,0.074
1512989709,3947.62414,11616.73336,0.059
1512989710,3947.62415,11616.73337,0.054
1512989711,3947.62416,11616.73338,0.031
1512989712,3947.62417,11616.73341,0.044
1512989713,3947.62418,11616.73343,0.044
1512989714,3947.62418,11616.73344,0.044
1512989715,3947.62420,11616.73346,0.063
1512989716,3947.62420,11616.73345,0.056
1512989717,3947.62421,11616.73345,0.030
1512989718,3947.62420,11616.73344,0.050
1512989719,3947.62420,11616.73343,0.046
1512989720,3947.62418,11616.73341,0.044
1512989721,3947.62418,11616.73339,0.052
1512989722,3947.62416,11616.73336,0.030
1512989723,3947.62415,11616.73332,0.035
1512989724,3947.62412,11616.73328,0.022
1512989725,3947.62410,11616.73324,0.048
1512989726,3947.62406,11616.73318,0.048
1512989727,3947.62404,11616.73313,0.041
1512989728,3947.62401,11616.73308,0.057
1512989729,3947.62398,11616.73303,0.057
1512989730,3947.62395,11616.73297,0.054
1512989731,3947.62392,11616.73291,0.041
1512989732,3947.62389,11616.73286,0.017
1512989733,3947.62385,11616.73281,0.024
1512989734,3947.62382,11616.73275,0.035
1512989735,3947.62379,11616.73271,0.031
1512989736,3947.62377,11616.73266,0.026
1512989737,3947.62373,11616.73261,0.013
1512989738,3947.62369,11616.73256,0.022
1512989739,3947.62366,11616.73252,0.037
1512989740,3947.62362,11616.73249,0.037
1512989741,3947.62359,11616.73245,0.044
1512989742,3947.62356,11616.73242,0.019
1512989743,3947.62353,11616.73239,0.028
1512989744,3947.62349,11616.73236,0.020
1512989745,3947.62346,11616.73233,0.028
1512989746,3947.62343,11616.73231,0.031
1512989747,3947.62341,11616.73230,0.006
1512989748,3947.62339,11616.73229,0.026
1512989749,3947.62336,11616.73228,0.046
1512989750,3947.62334,11616.73227,0.033
1512989751,3947.62332,11616.73226,0.026
1512989752,3947.62329,11616.73226,0.026
1512989753,3947.62326,11616.73225,0.020
1512989754,3947.62324,11616.73224,0.026
1512989755,3947.62321,11616.73224,0.024
1512989756,3947.62319,11616.73224,0.013
1512989757,3947.62316,11616.73223,0.024
1512989758,3947.62314,11616.73221,0.031
1512989759,3947.62313,11616.73220,0.035
1512989760,3947.62312,11616.73218,0.022
1512989761,3947.62310,11616.73216,0.035
1512989762,3947.62309,11616.73215,0.035
1512989763,3947.62308,11616.73214,0.024
1512989764,3947.62306,11616.73213,0.024
1512989765,3947.62304,11616.73211,0.031
1512989766,3947.62302,11616.73209,0.022
1512989767,3947.62301,11616.73208,0.033
1512989768,3947.62300,11616.73206,0.035
1512989769,3947.62300,11616.73205,0.035
1512989770,3947.62299,11616.73204,0.046
1512989771,3947.62298,11616.73203,0.031
1512989772,3947.62298,11616.73201,0.033
1512989773,3947.62298,11616.73198,0.031
1512989774,3947.62297,11616.73196,0.020
1512989775,3947.62298,11616.73193,0.030
1512989776,3947.62298,11616.73191,0.028
1512989777,3947.62298,11616.73188,0.033
1512989778,3947.62298,11616.73185,0.054
1512989779,3947.62298,11616.73183,0.033
1512989780,3947.62298,11616.73179,0.024
1512989781,3947.62299,11616.73175,0.013
1512989782,3947.62299,11616.73172,0.030
1512989783,3947.62299,11616.73168,0.037
1512989784,3947.62300,11616.73164,0.043
1512989785,3947.62301,11616.73160,0.022
1512989786,3947.62301,11616.73156,0.017
1512989787,3947.62301,11616.73152,0.019
1512989788,3947.62303,11616.73148,0.041
1512989789,3947.62304,11616.73145,0.041
1512989790,3947.62304,11616.73140,0.035
1512989791,3947.62305,11616.73136,0.041
1512989792,3947.62305,11616.73131,0.030
1512989793,3947.62306,11616.73126,0.039
1512989794,3947.62306,11616.73121,0.043
1512989795,3947.62307,11616.73116,0.035
1512989796,3947.62307,11616.73111,0.044
1512989797,3947.62307,11616.73106,0.019
1512989798,3947.62308,11616.73101,0.035
1512989799,3947.62308,11616.73096,0.043
1512989800,3947.62308,11616.73092,0.037
1512989801,3947.62308,11616.73088,0.028
1512989802,3947.62308,11616.73084,0.041
1512989803,3947.62307,11616.73081,0.031
1512989804,3947.62308,11616.73078,0.041
1512989805,3947.62309,11616.73076,0.039
1512989806,3947.62310,11616.73074,0.022
1512989807,3947.62311,11616.73073,0.017
1512989808,3947.62312,11616.73072,0.041
1512989809,3947.62313,11616.73071,0.044
1512989810,3947.62314,11616.73069,0.019
1512989811,3947.62316,11616.73069,0.020
1512989812,3947.62317,11616.73068,0.028
1512989813,3947.62319,11616.73067,0.033
1512989814,3947.62319,11616.73065,0.026
1512989815,3947.62320,11616.73063,0.022
1512989816,3947.62321,11616.73060,0.030
1512989817,3947.62321,11616.73058,0.041
1512989818,3947.62322,11616.73056,0.048
1512989819,3947.62322,11616.73054,0.043
1512989820,3947.62322,11616.73052,0.044
1512989821,3947.62322,11616.73051,0.028
1512989822,3947.62321,11616.73049,0.024
1512989823,3947.62321,11616.73047,0.026
1512989824,3947.62320,11616.73046,0.020
1512989825,3947.62319,11616.73044,0.041
1512989826,3947.62318,11616.73042,0.037
1512989827,3947.62317,11616.73040,0.017
1512989828,3947.62316,11616.73038,0.031
1512989829,3947.62315,11616.73037,0.044
1512989830,3947.62314,11616.73037,0.020
1512989831,3947.62313,11616.73036,0.024
1512989832,3947.62312,11616.73036,0.028
1512989833,3947.62312,11616.73035,0.022
1512989834,3947.62311,11616.73034,0.035
1512989835,3947.62311,11616.73033,0.039
1512989836,3947.62310,11616.73032,0.030
1512989837,3947.62310,11616.73031,0.019
1512989838,3947.62309,11616.73030,0.031
1512989839,3947.62308,11616.73029,0.048
1512989840,3947.62308,11616.73028,0.030
1512989841,3947.62307,11616.73028,0.026
1512989842,3947.62306,11616.73027,0.026
1512989843,3947.62306,11616.73025,0.033
1512989844,3947.62306,11616.73024,0.022
1512989845,3947.62307,11616.73022,0.028
1512989846,3947.62307,11616.73020,0.031
1512989847,3947.62307,11616.73019,0.013
1512989848,3947.62308,11616.73017,0.033
1512989849,3947.62308,11616.73016,0.050
1512989850,3947.62309,11616.73015,0.035
1512989851,3947.62309,11616.73014,0.039
1512989852,3947.62309,11616.73014,0.015
1512989853,3947.62309,11616.73014,0.041
1512989854,3947.62310,11616.73014,0.033
1512989855,3947.62310,11616.73014,0.026
1512989856,3947.62310,11616.73015,0.028
1512989857,3947.62311,11616.73015,0.019
1512989858,3947.62312,11616.73016,0.024
1512989859,3947.62313,11616.73017,0.037
1512989860,3947.62314,11616.73018,0.043
1512989861,3947.62315,11616.73019,0.015
1512989862,3947.62317,11616.73020,0.022
1512989863,3947.62318,11616.73021,0.039
1512989864,3947.62319,11616.73022,0.024
1512989865,3947.62321,11616.73024,0.044
1512989866,3947.62322,11616.73025,0.033
1512989867,3947.62324,11616.73027,0.024
1512989868,3947.62325,11616.73029,0.035
1512989869,3947.62326,11616.73030,0.039
1512989870,3947.62327,11616.73032,0.041
1512989871,3947.62328,11616.73033,0.022
1512989872,3947.62329,11616.73035,0.028
1512989873,3947.62329,11616.73037,0.037
1512989874,3947.62330,11616.73038,0.033
1512989875,3947.62331,11616.73040,0.030
1512989876,3947.62332,11616.73042,0.044
1512989877,3947.62333,11616.73043,0.019
1512989878,3947.62334,11616.73044,0.031
1512989879,3947.62335,11616.73045,0.030
1512989880,3947.62336,11616.73046,0.035
1512989881,3947.62339,11616.73048,0.030
1512989882,3947.62340,11616.73049,0.030
1512989883,3947.62343,11616.73050,0.030
1512989884,3947.62345,11616.73050,0.033
1512989885,3947.62347,11616.73051,0.043
1512989886,3947.62350,11616.73052,0.039
1512989887,3947.62352,11616.73053,0.030
1512989888,3947.62355,11616.73054,0.006
1512989889,3947.62358,11616.73055,0.048
1512989890,3947.62360,11616.73057,0.048
1512989891,3947.62363,11616.73059,0.035
1512989892,3947.62365,11616.73062,0.035
1512989893,3947.62368,11616.73064,0.035
1512989894,3947.62369,11616.73065,0.022
1512989895,3947.62370,11616.73067,0.033
1512989896,3947.62372,11616.73068,0.024
1512989897,3947.62374,11616.73068,0.011
1512989898,3947.62375,11616.73068,0.006
1512989899,3947.62376,11616.73069,0.046
1512989900,3947.62377,11616.73071,0.046
1512989901,3947.62379,11616.73072,0.020
1512989902,3947.62380,11616.73072,0.033
1512989903,3947.62381,11616.73073,0.030
1512989904,3947.62383,11616.73075,0.033
1512989905,3947.62386,11616.73077,0.011
1512989906,3947.62388,11616.73079,0.011
1512989907,3947.62391,11616.73081,0.026
1512989908,3947.62394,11616.73083,0.030
1512989909,3947.62397,11616.73085,0.048
1512989910,3947.62400,11616.73088,0.044
1512989911,3947.62402,11616.73090,0.013
1512989912,3947.62404,11616.73092,0.022
1512989913,3947.62405,11616.73094,0.026
1512989914,3947.62406,11616.73096,0.030
1512989915,3947.62407,11616.73098,0.020
1512989916,3947.62408,11616.73100,0.030
1512989917,3947.62410,11616.73102,0.022
1512989918,3947.62412,11616.73104,0.022
1512989919,3947.62414,11616.73105,0.050
1512989920,3947.62416,11616.73106,0.050
1512989921,3947.62419,11616.73107,0.033
1512989922,3947.62421,11616.73107,0.031
1512989923,3947.62424,11616.73108,0.033
1512989924,3947.62426,11616.73108,0.020
1512989925,3947.62429,11616.73107,0.020
1512989926,3947.62431,11616.73106,0.041
1512989927,3947.62433,11616.73104,0.019
1512989928,3947.62435,11616.73105,0.007
1512989929,3947.62436,11616.73106,0.026
1512989930,3947.62438,11616.73107,0.039
1512989931,3947.62440,11616.73108,0.035
1512989932,3947.62441,11616.73108,0.035
1512989933,3947.62443,11616.73108,0.041
1512989934,3947.62444,11616.73108,0.031
1512989935,3947.62446,11616.73108,0.033
1512989936,3947.62447,11616.73108,0.037
1512989937,3947.62448,11616.73107,0.041
1512989938,3947.62450,11616.73105,0.013
1512989939,3947.62450,11616.73104,0.031
1512989940,3947.62451,11616.73103,0.039
1512989941,3947.62452,11616.73102,0.037
1512989942,3947.62453,11616.73101,0.035
1512989943,3947.62454,11616.73100,0.028
1512989944,3947.62455,11616.73099,0.035
1512989945,3947.62455,11616.73097,0.039
1512989946,3947.62456,11616.73094,0.037
1512989947,3947.62457,11616.73091,0.030
1512989948,3947.62458,11616.73089,0.019
1512989949,3947.62458,11616.73087,0.031
1512989950,3947.62458,11616.73085,0.043
1512989951,3947.62457,11616.73083,0.035
1512989952,3947.62457,11616.73082,0.030
1512989953,3947.62457,11616.73081,0.013
1512989954,3947.62457,11616.73080,0.017
1512989955,3947.62456,11616.73080,0.030
